shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
3017A11,-1.278235,36.900181,1047,
3017A11,-1.282787,36.902534,1048,
3017A11,-1.282787,36.902534,1049,
3017A11,-1.28278,36.902683,1050,
3017A11,-1.28285,36.902756,1051,
3017A11,-1.28162,36.905056,1052,
3017A11,-1.281312,36.905403,1053,
3017A11,-1.279831,36.906162,1054,
3017A11,-1.278454,36.907711,1055,
3017A11,-1.278123,36.908009,1056,
3017A11,-1.27784,36.908165,1057,
3017A11,-1.276367,36.908707,1058,
3017A11,-1.274681,36.9105,1059,
3017A11,-1.274346,36.910679,1060,
3017A11,-1.273031,36.911045,1061,
3017A11,-1.272733,36.911236,1062,
3017A11,-1.270626,36.91309,1063,
3017A11,-1.269082,36.913597,1064,
3017A11,-1.268855,36.913723,1065,
3017A11,-1.266836,36.915752,1066,
3017A11,-1.266425,36.91608,1067,
3017A11,-1.264913,36.91663,1068,
3017A11,-1.264568,36.916927,1069,
3017A11,-1.263544,36.91827,1070,
3017A11,-1.263053,36.918755,1071,
3017A11,-1.262169,36.919392,1072,
3017A11,-1.261993,36.919579,1073,
3017A11,-1.261993,36.919579,1074,
3017A11,-1.262052,36.919636,1075,
3017A11,-1.262007,36.919567,2001,
3017A11,-1.261993,36.919579,2002,
3017A11,-1.261993,36.919579,2003,
3017A11,-1.263066,36.921124,2004,
3017A11,-1.2638,36.922935,2005,
3017A11,-1.263964,36.923199,2006,
3017A11,-1.264331,36.923435,2007,
3017A11,-1.264595,36.923477,2008,
3017A11,-1.26489,36.923435,2009,
3017A11,-1.26607,36.922749,2010,
3017A11,-1.26861,36.921913,2011,
3017A11,-1.269063,36.921612,2012,
3017A11,-1.269063,36.921612,2013,
3017A11,-1.268582,36.920532,2014,
3017A11,-1.268582,36.920532,2015,
3017A11,-1.270324,36.919819,2016,
3017A11,-1.27065,36.919632,2017,
3017A11,-1.271379,36.919052,2018,
3017A11,-1.272433,36.918404,2019,
3017A11,-1.27507,36.917587,2020,
3017A11,-1.275689,36.917259,2021,
3017A11,-1.277387,36.915821,2022,
3017A11,-1.277716,36.915657,2023,
3017A11,-1.278181,36.915527,2024,
3017A11,-1.279224,36.915413,2025,
3017A11,-1.279931,36.915283,2026,
3017A11,-1.280987,36.914944,2027,
3017A11,-1.2814,36.914715,2028,
3017A11,-1.2814,36.914715,2029,
3017A11,-1.281332,36.914406,2030,
3017A11,-1.280704,36.912872,2031,
3017A11,-1.280273,36.911476,2032,
3017A11,-1.279904,36.910835,2033,
3017A11,-1.278861,36.909561,2034,
3017A11,-1.278505,36.90889,2035,
3017A11,-1.278123,36.908009,2036,
3017A11,-1.278123,36.908009,2037,
3017A11,-1.278454,36.907711,2038,
3017A11,-1.279009,36.907078,2039,
3017A11,-1.279009,36.907078,2040,
3017A11,-1.279831,36.906162,2041,
3017A11,-1.281063,36.905548,2042,
3017A11,-1.281497,36.905231,2043,
3017A11,-1.282013,36.904354,2044,
3017A11,-1.28285,36.902756,2045,
3017A11,-1.28285,36.902756,2046,
3017A11,-1.282968,36.902771,2047,
3017A11,-1.283067,36.902687,2048,
3017A11,-1.283076,36.902569,2049,
3017A11,-1.28301,36.902489,2050,
3017A11,-1.28288,36.90247,2051,
3017A11,-1.282787,36.902534,2052,
3017A11,-1.278235,36.900181,2053,
3017A11,-1.278235,36.900181,2054,
3017A11,-1.279163,36.898285,2055,
3017A11,-1.279927,36.896885,2056,
3017A11,-1.28019,36.896156,2057,
3017A11,-1.28019,36.896156,2058,
3017A11,-1.278359,36.895691,2059,
3017A11,-1.278237,36.895603,2060,
3017A11,-1.278018,36.895233,2061,
3017A11,-1.277522,36.893909,2062,
3017A11,-1.277684,36.892929,2063,
3017A11,-1.278616,36.889198,2064,
3017A11,-1.278616,36.889198,2065,
3017A11,-1.278247,36.889133,2066,
3017A11,-1.278103,36.889019,2067,
3017A11,-1.276498,36.887505,2068,
3017A11,-1.275877,36.887283,2069,
3017A11,-1.275877,36.887283,2070,
3017A11,-1.276135,36.886562,2071,
3017A11,-1.276542,36.885902,2072,
3017A11,-1.278148,36.884296,2073,
3017A11,-1.278385,36.883766,2074,
3017A11,-1.278575,36.882751,2075,
3017A11,-1.278575,36.882751,2076,
3017A11,-1.277741,36.882641,2077,
3017A11,-1.274349,36.882004,2078,
3017A11,-1.263887,36.879375,2079,
3017A11,-1.262401,36.879044,2080,
3017A11,-1.262401,36.879044,2081,
3017A11,-1.262526,36.878223,2082,
3017A11,-1.262555,36.877377,2083,
3017A11,-1.261459,36.870129,2084,
3017A11,-1.261453,36.869598,2085,
3017A11,-1.262425,36.866047,2086,
3017A11,-1.263819,36.861179,2087,
3017A11,-1.264043,36.86055,2088,
3017A11,-1.264238,36.860188,2089,
3017A11,-1.264515,36.85984,2090,
3017A11,-1.264907,36.859509,2091,
3017A11,-1.265612,36.859039,2092,
3017A11,-1.265774,36.858791,2093,
3017A11,-1.265886,36.858452,2094,
3017A11,-1.265946,36.85043,2095,
3017A11,-1.266162,36.849201,2096,
3017A11,-1.266487,36.847763,2097,
3017A11,-1.266487,36.847763,2098,
3017A11,-1.272092,36.84893,2099,
2017B11,-1.286642,36.830414,1001,
2017B11,-1.286371,36.829605,1002,
2017B11,-1.286371,36.829605,1003,
2017B11,-1.28572,36.829819,1004,
2017B11,-1.285268,36.830696,1005,
2017B11,-1.285327,36.830875,1006,
2017B11,-1.285327,36.830875,1007,
2017B11,-1.287623,36.830215,1008,
2017B11,-1.287623,36.830215,1009,
2017B11,-1.28767,36.830349,1010,
2017B11,-1.287628,36.830513,1011,
2017B11,-1.287196,36.831287,1012,
2017B11,-1.28577,36.832111,1013,
2017B11,-1.28577,36.832111,1014,
2017B11,-1.285566,36.83213,1015,
2017B11,-1.28398,36.833084,1016,
2017B11,-1.28345,36.833248,1017,
2017B11,-1.282975,36.833302,1018,
2017B11,-1.282282,36.833282,1019,
2017B11,-1.282035,36.833199,1020,
2017B11,-1.281435,36.832821,1021,
2017B11,-1.281011,36.832355,1022,
2017B11,-1.281011,36.832355,1023,
2017B11,-1.281019,36.832207,1024,
2017B11,-1.280953,36.8321,1025,
2017B11,-1.280665,36.83197,1026,
2017B11,-1.280466,36.831978,1027,
2017B11,-1.280376,36.8321,1028,
2017B11,-1.280358,36.832321,1029,
2017B11,-1.280406,36.83242,1030,
2017B11,-1.279219,36.833508,1031,
2017B11,-1.278877,36.833698,1032,
2017B11,-1.278355,36.833862,1033,
2017B11,-1.277444,36.834007,1034,
2017B11,-1.27579,36.834785,1035,
2017B11,-1.273206,36.835724,1036,
2017B11,-1.27026,36.836895,1037,
2017B11,-1.270083,36.836895,1038,
2017B11,-1.268524,36.835728,1039,
2017B11,-1.268524,36.835728,1040,
2017B11,-1.268436,36.835533,1041,
2017B11,-1.268189,36.835327,1042,
2017B11,-1.267085,36.834526,1043,
2017B11,-1.266677,36.834515,1044,
2017B11,-1.265904,36.835087,1045,
2017B11,-1.265904,36.835087,1046,
2017B11,-1.264883,36.836166,1047,
2017B11,-1.264232,36.837017,1048,
2017B11,-1.26221,36.840233,1049,
2017B11,-1.260896,36.841896,1050,
2017B11,-1.260555,36.842415,1051,
2017B11,-1.258246,36.847012,1052,
2017B11,-1.258037,36.847664,1053,
2017B11,-1.257978,36.851944,1054,
2017B11,-1.257826,36.852829,1055,
2017B11,-1.257595,36.85339,1056,
2017B11,-1.257252,36.854,1057,
2017B11,-1.256621,36.854897,1058,
2017B11,-1.255309,36.856529,1059,
2017B11,-1.25431,36.857586,1060,
2017B11,-1.249121,36.862492,1061,
2017B11,-1.245289,36.866272,1062,
2017B11,-1.244356,36.867256,1063,
2017B11,-1.24345,36.868107,1064,
2017B11,-1.242972,36.868404,1065,
2017B11,-1.241701,36.869034,1066,
2017B11,-1.237148,36.871078,1067,
2017B11,-1.236086,36.871731,1068,
2017B11,-1.235432,36.872292,1069,
2017B11,-1.23485,36.872913,1070,
2017B11,-1.230245,36.878613,1071,
2017B11,-1.228419,36.88097,1072,
2017B11,-1.224287,36.886677,1073,
2017B11,-1.223064,36.88802,1074,
2017B11,-1.221587,36.889446,1075,
2017B11,-1.221587,36.889446,1076,
2017B11,-1.221214,36.889664,1077,
2017B11,-1.221214,36.889664,1078,
2017B11,-1.21964,36.891174,1079,
2017B11,-1.21964,36.891174,1080,
2017B11,-1.219486,36.89119,1081,
2017B11,-1.219336,36.891308,1082,
2017B11,-1.219282,36.891476,1083,
2017B11,-1.219319,36.891628,1084,
2017B11,-1.219475,36.891769,1085,
2017B11,-1.219688,36.891781,1086,
2017B11,-1.219856,36.891869,1087,
2017B11,-1.220394,36.892281,1088,
2017B11,-1.22062,36.892624,1089,
2017B11,-1.220689,36.892891,1090,
2017B11,-1.220647,36.893093,1091,
2017B11,-1.220522,36.893433,1092,
2017B11,-1.217673,36.89703,1093,
2017B11,-1.217485,36.897465,1094,
2017B11,-1.217461,36.89764,1095,
2017B11,-1.217742,36.898991,1096,
2017B11,-1.218872,36.90313,1097,
2017B11,-1.219418,36.90374,1098,
2017B11,-1.21988,36.904114,1099,
2017B11,-1.223981,36.908234,1100,
2017B11,-1.224016,36.908447,1101,
2017B11,-1.223067,36.911766,1102,
2017B11,-1.223078,36.911892,1103,
2017B11,-1.223295,36.912251,1104,
2017B11,-1.228331,36.919037,1105,
2017B11,-1.229565,36.920841,1106,
2017B11,-1.23306,36.928448,1107,
2017B11,-1.233786,36.930122,1108,
2017B11,-1.233786,36.930122,2001,
2017B11,-1.23306,36.928448,2002,
2017B11,-1.229565,36.920841,2003,
2017B11,-1.228331,36.919037,2004,
2017B11,-1.223295,36.912251,2005,
2017B11,-1.223078,36.911892,2006,
2017B11,-1.223067,36.911766,2007,
2017B11,-1.224016,36.908447,2008,
2017B11,-1.223981,36.908234,2009,
2017B11,-1.21988,36.904114,2010,
2017B11,-1.219418,36.90374,2011,
2017B11,-1.218872,36.90313,2012,
2017B11,-1.217742,36.898991,2013,
2017B11,-1.217461,36.89764,2014,
2017B11,-1.217485,36.897465,2015,
2017B11,-1.217673,36.89703,2016,
2017B11,-1.220522,36.893433,2017,
2017B11,-1.220689,36.892891,2018,
2017B11,-1.22062,36.892624,2019,
2017B11,-1.220503,36.89241,2020,
2017B11,-1.220306,36.892197,2021,
2017B11,-1.220306,36.892197,2022,
2017B11,-1.220176,36.891872,2023,
2017B11,-1.220144,36.891579,2024,
2017B11,-1.220219,36.891266,2025,
2017B11,-1.220528,36.890762,2026,
2017B11,-1.221497,36.889904,2027,
2017B11,-1.221691,36.889557,2028,
2017B11,-1.221691,36.889557,2029,
2017B11,-1.223461,36.887852,2030,
2017B11,-1.224695,36.886414,2031,
2017B11,-1.228945,36.880554,2032,
2017B11,-1.234804,36.873184,2033,
2017B11,-1.235367,36.872547,2034,
2017B11,-1.236354,36.871704,2035,
2017B11,-1.237325,36.871124,2036,
2017B11,-1.243069,36.868626,2037,
2017B11,-1.243535,36.868343,2038,
2017B11,-1.244627,36.867348,2039,
2017B11,-1.245971,36.865894,2040,
2017B11,-1.251944,36.860168,2041,
2017B11,-1.254573,36.857571,2042,
2017B11,-1.256152,36.855774,2043,
2017B11,-1.257378,36.854153,2044,
2017B11,-1.257764,36.853489,2045,
2017B11,-1.25801,36.852863,2046,
2017B11,-1.258158,36.852009,2047,
2017B11,-1.258204,36.848038,2048,
2017B11,-1.258271,36.847481,2049,
2017B11,-1.258501,36.846886,2050,
2017B11,-1.260265,36.84341,2051,
2017B11,-1.260265,36.84341,2052,
2017B11,-1.26052,36.843189,2053,
2017B11,-1.26088,36.842468,2054,
2017B11,-1.261355,36.841751,2055,
2017B11,-1.261355,36.841751,2056,
2017B11,-1.262003,36.841122,2057,
2017B11,-1.262474,36.840778,2058,
2017B11,-1.262474,36.840778,2059,
2017B11,-1.262727,36.840504,2060,
2017B11,-1.26299,36.839626,2061,
2017B11,-1.263575,36.838554,2062,
2017B11,-1.264982,36.836437,2063,
2017B11,-1.264982,36.836437,2064,
2017B11,-1.26553,36.835773,2065,
2017B11,-1.266057,36.83527,2066,
2017B11,-1.266057,36.83527,2067,
2017B11,-1.266313,36.835026,2068,
2017B11,-1.266642,36.834839,2069,
2017B11,-1.267058,36.834782,2070,
2017B11,-1.267245,36.834866,2071,
2017B11,-1.268386,36.835701,2072,
2017B11,-1.268524,36.835728,2073,
2017B11,-1.268524,36.835728,2074,
2017B11,-1.269943,36.8368,2075,
2017B11,-1.270169,36.836918,2076,
2017B11,-1.271,36.836628,2077,
2017B11,-1.273206,36.835724,2078,
2017B11,-1.27579,36.834785,2079,
2017B11,-1.277444,36.834007,2080,
2017B11,-1.278355,36.833862,2081,
2017B11,-1.278355,36.833862,2082,
2017B11,-1.278515,36.834045,2083,
2017B11,-1.278588,36.834267,2084,
2017B11,-1.279459,36.833458,2085,
2017B11,-1.279459,36.833458,2086,
2017B11,-1.279503,36.83337,2087,
2017B11,-1.280622,36.832493,2088,
2017B11,-1.280622,36.832493,2089,
2017B11,-1.280815,36.8325,2090,
2017B11,-1.280954,36.832439,2091,
2017B11,-1.281011,36.832355,2092,
2017B11,-1.281007,36.832161,2093,
2017B11,-1.286658,36.83046,2094,
2017B11,-1.286658,36.83046,2095,
2017B11,-1.286642,36.830414,2096,
3018C11,-1.269016,36.913631,1001,
3018C11,-1.268715,36.913841,1002,
3018C11,-1.266836,36.915752,1003,
3018C11,-1.266425,36.91608,1004,
3018C11,-1.266425,36.91608,1005,
3018C11,-1.266924,36.916973,1006,
3018C11,-1.267428,36.918411,1007,
3018C11,-1.267887,36.919327,1008,
3018C11,-1.268582,36.920532,1009,
3018C11,-1.268582,36.920532,1010,
3018C11,-1.270324,36.919819,1011,
3018C11,-1.27065,36.919632,1012,
3018C11,-1.271379,36.919052,1013,
3018C11,-1.272433,36.918404,1014,
3018C11,-1.27507,36.917587,1015,
3018C11,-1.275689,36.917259,1016,
3018C11,-1.277387,36.915821,1017,
3018C11,-1.277387,36.915821,1018,
3018C11,-1.276506,36.914501,1019,
3018C11,-1.276107,36.913525,1020,
3018C11,-1.275781,36.912544,1021,
3018C11,-1.275235,36.911488,1022,
3018C11,-1.274602,36.910549,1023,
3018C11,-1.274602,36.910549,1024,
3018C11,-1.274346,36.910679,1025,
3018C11,-1.273031,36.911045,1026,
3018C11,-1.272733,36.911236,1027,
3018C11,-1.270626,36.91309,1028,
3018C11,-1.269039,36.91362,1029,
3018C11,-1.269039,36.91362,1030,
3018C11,-1.26876,36.912998,1031,
3018C11,-1.268514,36.912621,1032,
3018C11,-1.268008,36.912048,1033,
3018C11,-1.267344,36.911499,1034,
3018C11,-1.266932,36.911327,1035,
3018C11,-1.266568,36.91098,1036,
3018C11,-1.26625,36.910667,1037,
3018C11,-1.266,36.910103,1038,
3018C11,-1.264373,36.908466,1039,
3018C11,-1.264373,36.908466,1040,
3018C11,-1.264363,36.908348,1041,
3018C11,-1.264363,36.908348,1042,
3018C11,-1.26513,36.907738,1043,
3018C11,-1.266818,36.906227,1044,
3018C11,-1.266818,36.906227,1045,
3018C11,-1.265455,36.904526,1046,
3018C11,-1.265455,36.904526,1047,
3018C11,-1.263738,36.90596,1048,
3018C11,-1.26266,36.907097,1049,
3018C11,-1.261803,36.908188,1050,
3018C11,-1.260892,36.909515,1051,
3018C11,-1.260263,36.910652,1052,
3018C11,-1.259932,36.911369,1053,
3018C11,-1.259573,36.91238,1054,
3018C11,-1.259573,36.91238,1055,
3018C11,-1.257762,36.911976,1056,
3018C11,-1.254683,36.911533,1057,
3018C11,-1.254447,36.91143,1058,
3018C11,-1.254443,36.911224,1059,
3018C11,-1.254501,36.910576,1060,
3018C11,-1.254594,36.910339,1061,
3018C11,-1.254901,36.909946,1062,
3018C11,-1.256249,36.908691,1063,
3018C11,-1.256793,36.907791,1064,
3018C11,-1.256636,36.905972,1065,
3018C11,-1.256659,36.905628,1066,
3018C11,-1.25764,36.902996,1067,
3018C11,-1.257666,36.90276,1068,
3018C11,-1.257587,36.902515,1069,
3018C11,-1.25707,36.901619,1070,
3018C11,-1.256674,36.900528,1071,
3018C11,-1.25642,36.899574,1072,
3018C11,-1.2564,36.899281,1073,
3018C11,-1.256514,36.898506,1074,
3018C11,-1.25694,36.897091,1075,
3018C11,-1.258193,36.893421,1076,
3018C11,-1.260064,36.890785,1077,
3018C11,-1.260345,36.890232,1078,
3018C11,-1.26086,36.888687,1079,
3018C11,-1.261416,36.886402,1080,
3018C11,-1.261816,36.884445,1081,
3018C11,-1.262185,36.881405,1082,
3018C11,-1.262401,36.879044,1083,
3018C11,-1.262401,36.879044,1084,
3018C11,-1.262526,36.878223,1085,
3018C11,-1.262555,36.877377,1086,
3018C11,-1.261459,36.870129,1087,
3018C11,-1.261453,36.869598,1088,
3018C11,-1.262425,36.866047,1089,
3018C11,-1.263819,36.861179,1090,
3018C11,-1.264043,36.86055,1091,
3018C11,-1.264238,36.860188,1092,
3018C11,-1.264515,36.85984,1093,
3018C11,-1.264907,36.859509,1094,
3018C11,-1.265612,36.859039,1095,
3018C11,-1.265774,36.858791,1096,
3018C11,-1.265886,36.858452,1097,
3018C11,-1.265946,36.85043,1098,
3018C11,-1.266162,36.849201,1099,
3018C11,-1.266487,36.847763,1100,
3018C11,-1.266487,36.847763,1101,
3018C11,-1.272051,36.848923,1102,
3018C11,-1.272051,36.848923,2001,
3018C11,-1.266487,36.847763,2002,
3018C11,-1.266487,36.847763,2003,
3018C11,-1.266162,36.849201,2004,
3018C11,-1.265946,36.85043,2005,
3018C11,-1.265886,36.858452,2006,
3018C11,-1.265774,36.858791,2007,
3018C11,-1.265612,36.859039,2008,
3018C11,-1.264907,36.859509,2009,
3018C11,-1.264515,36.85984,2010,
3018C11,-1.264238,36.860188,2011,
3018C11,-1.264043,36.86055,2012,
3018C11,-1.263819,36.861179,2013,
3018C11,-1.262425,36.866047,2014,
3018C11,-1.261453,36.869598,2015,
3018C11,-1.261459,36.870129,2016,
3018C11,-1.262555,36.877377,2017,
3018C11,-1.262526,36.878223,2018,
3018C11,-1.262401,36.879044,2019,
3018C11,-1.262401,36.879044,2020,
3018C11,-1.262185,36.881405,2021,
3018C11,-1.261816,36.884445,2022,
3018C11,-1.261416,36.886402,2023,
3018C11,-1.26086,36.888687,2024,
3018C11,-1.260345,36.890232,2025,
3018C11,-1.260064,36.890785,2026,
3018C11,-1.258193,36.893421,2027,
3018C11,-1.25694,36.897091,2028,
3018C11,-1.256514,36.898506,2029,
3018C11,-1.2564,36.899281,2030,
3018C11,-1.25642,36.899574,2031,
3018C11,-1.256674,36.900528,2032,
3018C11,-1.25707,36.901619,2033,
3018C11,-1.257587,36.902515,2034,
3018C11,-1.257666,36.90276,2035,
3018C11,-1.25764,36.902996,2036,
3018C11,-1.256659,36.905628,2037,
3018C11,-1.256636,36.905972,2038,
3018C11,-1.256793,36.907791,2039,
3018C11,-1.256249,36.908691,2040,
3018C11,-1.254901,36.909946,2041,
3018C11,-1.254594,36.910339,2042,
3018C11,-1.254501,36.910576,2043,
3018C11,-1.254443,36.911224,2044,
3018C11,-1.254447,36.91143,2045,
3018C11,-1.254683,36.911533,2046,
3018C11,-1.257762,36.911976,2047,
3018C11,-1.259573,36.91238,2048,
3018C11,-1.259573,36.91238,2049,
3018C11,-1.259932,36.911369,2050,
3018C11,-1.260263,36.910652,2051,
3018C11,-1.260892,36.909515,2052,
3018C11,-1.261803,36.908188,2053,
3018C11,-1.26266,36.907097,2054,
3018C11,-1.263738,36.90596,2055,
3018C11,-1.265455,36.904526,2056,
3018C11,-1.265455,36.904526,2057,
3018C11,-1.266818,36.906227,2058,
3018C11,-1.266818,36.906227,2059,
3018C11,-1.26513,36.907738,2060,
3018C11,-1.264363,36.908348,2061,
3018C11,-1.264363,36.908348,2062,
3018C11,-1.264373,36.908466,2063,
3018C11,-1.264373,36.908466,2064,
3018C11,-1.266,36.910103,2065,
3018C11,-1.26625,36.910667,2066,
3018C11,-1.266568,36.91098,2067,
3018C11,-1.266932,36.911327,2068,
3018C11,-1.267344,36.911499,2069,
3018C11,-1.268008,36.912048,2070,
3018C11,-1.268514,36.912621,2071,
3018C11,-1.26876,36.912998,2072,
3018C11,-1.269034,36.913609,2073,
2002511,-1.282668,36.82402,1001,
2002511,-1.283086,36.824539,1002,
2002511,-1.283086,36.824539,1003,
2002511,-1.283154,36.824482,1004,
2002511,-1.2819,36.822906,1005,
2002511,-1.281648,36.822674,1006,
2002511,-1.281648,36.822674,1007,
2002511,-1.281392,36.822384,1008,
2002511,-1.281093,36.822308,1009,
2002511,-1.280954,36.822201,1010,
2002511,-1.280369,36.821541,1011,
2002511,-1.280192,36.821381,1012,
2002511,-1.27993,36.821255,1013,
2002511,-1.279516,36.821159,1014,
2002511,-1.27801,36.821224,1015,
2002511,-1.277696,36.821304,1016,
2002511,-1.277454,36.821423,1017,
2002511,-1.277327,36.821545,1018,
2002511,-1.276722,36.822529,1019,
2002511,-1.276513,36.822735,1020,
2002511,-1.275368,36.823215,1021,
2002511,-1.275368,36.823215,1022,
2002511,-1.274631,36.824097,1023,
2002511,-1.271894,36.827785,1024,
2002511,-1.269016,36.832413,1025,
2002511,-1.268624,36.832882,1026,
2002511,-1.267015,36.834183,1027,
2002511,-1.267015,36.834183,1028,
2002511,-1.266184,36.834805,1029,
2002511,-1.264883,36.836166,1030,
2002511,-1.264232,36.837017,1031,
2002511,-1.26221,36.840233,1032,
2002511,-1.260896,36.841896,1033,
2002511,-1.260459,36.842583,1034,
2002511,-1.258246,36.847012,1035,
2002511,-1.258053,36.847523,1036,
2002511,-1.258019,36.847916,1037,
2002511,-1.25801,36.851063,1038,
2002511,-1.25793,36.852398,1039,
2002511,-1.25771,36.853127,1040,
2002511,-1.257252,36.854,1041,
2002511,-1.256621,36.854897,1042,
2002511,-1.254964,36.856911,1043,
2002511,-1.253466,36.858398,1044,
2002511,-1.249121,36.862492,1045,
2002511,-1.247762,36.863846,1046,
2002511,-1.247762,36.863846,1047,
2002511,-1.247482,36.863991,1048,
2002511,-1.245343,36.866066,1049,
2002511,-1.244758,36.866367,1050,
2002511,-1.244457,36.866596,1051,
2002511,-1.244457,36.866596,1052,
2002511,-1.246295,36.868721,1053,
2002511,-1.246729,36.869415,1054,
2002511,-1.247034,36.870159,1055,
2002511,-1.247184,36.871143,1056,
2002511,-1.247148,36.874908,1057,
2002511,-1.247148,36.874908,1058,
2002511,-1.244923,36.875599,1059,
2002511,-1.244046,36.87569,1060,
2002511,-1.243894,36.875774,1061,
2002511,-1.243639,36.876278,1062,
2002511,-1.243689,36.877869,1063,
2002511,-1.244291,36.88739,1064,
2002511,-1.244291,36.88739,2001,
2002511,-1.243689,36.877869,2002,
2002511,-1.243639,36.876278,2003,
2002511,-1.243894,36.875774,2004,
2002511,-1.244046,36.87569,2005,
2002511,-1.244923,36.875599,2006,
2002511,-1.247148,36.874908,2007,
2002511,-1.247148,36.874908,2008,
2002511,-1.247184,36.871143,2009,
2002511,-1.247034,36.870159,2010,
2002511,-1.246884,36.869743,2011,
2002511,-1.246526,36.869045,2012,
2002511,-1.245343,36.867619,2013,
2002511,-1.245343,36.867619,2014,
2002511,-1.245268,36.86718,2015,
2002511,-1.245311,36.866898,2016,
2002511,-1.245611,36.866451,2017,
2002511,-1.248832,36.863415,2018,
2002511,-1.248832,36.863415,2019,
2002511,-1.253715,36.858643,2020,
2002511,-1.253715,36.858643,2021,
2002511,-1.255232,36.857056,2022,
2002511,-1.256466,36.855553,2023,
2002511,-1.257456,36.854225,2024,
2002511,-1.257456,36.854225,2025,
2002511,-1.257886,36.853523,2026,
2002511,-1.258118,36.852898,2027,
2002511,-1.258235,36.852226,2028,
2002511,-1.258367,36.850491,2029,
2002511,-1.258414,36.84906,2030,
2002511,-1.258384,36.848633,2031,
2002511,-1.258486,36.847687,2032,
2002511,-1.258618,36.847218,2033,
2002511,-1.26088,36.842468,2034,
2002511,-1.261355,36.841751,2035,
2002511,-1.262003,36.841122,2036,
2002511,-1.262474,36.840778,2037,
2002511,-1.262474,36.840778,2038,
2002511,-1.26251,36.840527,2039,
2002511,-1.262332,36.840385,2040,
2002511,-1.262332,36.840385,2041,
2002511,-1.262735,36.839775,2042,
2002511,-1.262735,36.839775,2043,
2002511,-1.264366,36.83707,2044,
2002511,-1.265031,36.83617,2045,
2002511,-1.265514,36.835629,2046,
2002511,-1.266254,36.834942,2047,
2002511,-1.266994,36.834351,2048,
2002511,-1.266994,36.834351,2049,
2002511,-1.268686,36.832954,2050,
2002511,-1.269171,36.832439,2051,
2002511,-1.272132,36.827644,2052,
2002511,-1.274102,36.824978,2053,
2002511,-1.27457,36.824409,2054,
2002511,-1.275466,36.82338,2055,
2002511,-1.276723,36.822781,2056,
2002511,-1.277186,36.822029,2057,
2002511,-1.277186,36.822029,2058,
2002511,-1.277304,36.821709,2059,
2002511,-1.277492,36.82151,2060,
2002511,-1.277822,36.821342,2061,
2002511,-1.279468,36.821247,2062,
2002511,-1.27993,36.821365,2063,
2002511,-1.280391,36.82164,2064,
2002511,-1.281037,36.822353,2065,
2002511,-1.281037,36.822353,2066,
2002511,-1.281019,36.822552,2067,
2002511,-1.281116,36.82275,2068,
2002511,-1.281378,36.822975,2069,
2002511,-1.281587,36.822884,2070,
2002511,-1.2818,36.822948,2071,
2002511,-1.282978,36.824406,2072,
3003211,-1.284163,36.8312,1001,
3003211,-1.28486,36.831009,1002,
3003211,-1.28486,36.831009,1003,
3003211,-1.284967,36.831074,1004,
3003211,-1.285527,36.831921,1005,
3003211,-1.285566,36.83213,1006,
3003211,-1.285566,36.83213,1007,
3003211,-1.28398,36.833084,1008,
3003211,-1.28345,36.833248,1009,
3003211,-1.282975,36.833302,1010,
3003211,-1.282282,36.833282,1011,
3003211,-1.282035,36.833199,1012,
3003211,-1.281435,36.832821,1013,
3003211,-1.281011,36.832355,1014,
3003211,-1.281011,36.832355,1015,
3003211,-1.281019,36.832207,1016,
3003211,-1.280953,36.8321,1017,
3003211,-1.280665,36.83197,1018,
3003211,-1.280466,36.831978,1019,
3003211,-1.280376,36.8321,1020,
3003211,-1.280358,36.832321,1021,
3003211,-1.280406,36.83242,1022,
3003211,-1.279219,36.833508,1023,
3003211,-1.278877,36.833698,1024,
3003211,-1.278355,36.833862,1025,
3003211,-1.277444,36.834007,1026,
3003211,-1.27579,36.834785,1027,
3003211,-1.273206,36.835724,1028,
3003211,-1.271,36.836628,1029,
3003211,-1.270184,36.836914,1030,
3003211,-1.270184,36.836914,1031,
3003211,-1.270136,36.837307,1032,
3003211,-1.268959,36.84193,1033,
3003211,-1.267462,36.843559,1034,
3003211,-1.26723,36.844017,1035,
3003211,-1.266709,36.846722,1036,
3003211,-1.266162,36.849201,1037,
3003211,-1.265935,36.850643,1038,
3003211,-1.265896,36.858215,1039,
3003211,-1.265859,36.858566,1040,
3003211,-1.265612,36.859039,1041,
3003211,-1.264907,36.859509,1042,
3003211,-1.264515,36.85984,1043,
3003211,-1.264238,36.860188,1044,
3003211,-1.264043,36.86055,1045,
3003211,-1.263819,36.861179,1046,
3003211,-1.262425,36.866047,1047,
3003211,-1.261453,36.869598,1048,
3003211,-1.261459,36.870129,1049,
3003211,-1.262555,36.877377,1050,
3003211,-1.262526,36.878223,1051,
3003211,-1.262401,36.879044,1052,
3003211,-1.262401,36.879044,1053,
3003211,-1.262185,36.881405,1054,
3003211,-1.261816,36.884445,1055,
3003211,-1.261416,36.886402,1056,
3003211,-1.26086,36.888687,1057,
3003211,-1.260345,36.890232,1058,
3003211,-1.260064,36.890785,1059,
3003211,-1.258193,36.893421,1060,
3003211,-1.256648,36.897984,1061,
3003211,-1.256648,36.897984,1062,
3003211,-1.256251,36.898037,1063,
3003211,-1.255992,36.898235,1064,
3003211,-1.252244,36.902588,1065,
